Performance(MegaMultiply-Sums per Second)72378956.782750
Index,Sum
28832,-317612.968750
28833,-289990.906250
28834,-258768.578125
28835,-267161.125000
28836,264856.750000
28837,17010.183594
28838,-98015.898438
28839,56826.191406
28840,-110702.718750
28841,-67285.453125
28842,72994.945312
28843,-166783.828125
28844,-246952.828125
28845,-263254.656250
28846,-324123.500000
28847,-340674.687500
28848,-299131.812500
28849,-166095.531250
28850,-32407.847656
28851,54131.261719
28852,-52867.335938
28853,78190.203125
28854,-355247.812500
28855,-357353.125000
28856,-184544.515625
28857,-111163.359375
28858,1180.719971
28859,234410.734375
28860,239328.453125
28861,164666.500000
28862,-316031.937500
28863,86593.437500
28864,-19205.896484
28865,61943.835938
28866,-380715.250000
28867,-135233.281250
28868,240075.953125
28869,194916.156250
28870,193414.875000
28871,179302.234375
28872,-326287.593750
28873,21454.558594
28874,93145.015625
28875,-49471.429688
28876,-200480.859375
28877,-325172.218750
28878,-180049.312500
28879,81474.757812
28880,119206.523438
28881,-37491.148438
28882,-334325.843750
28883,229679.406250
28884,-281014.375000
28885,222366.843750
28886,-247699.562500
28887,102144.984375
28888,-263874.406250
28889,213817.015625
28890,-210957.812500
28891,-233693.703125
28892,-178775.796875
28893,-89815.835938
28894,182033.078125
28895,-46234.320312
28896,82122.679688
28897,74602.343750
28898,-360525.812500
28899,39481.996094
28900,-357422.093750
28901,-7268.429199
28902,520.186340
28903,-65254.632812
28904,3969.813721
28905,11405.095703
28906,-283284.250000
28907,-355415.531250
28908,-209675.937500
28909,-118888.851562
28910,-216678.609375
28911,145110.812500
28912,231244.265625
28913,-87416.835938
28914,-364344.375000
28915,-10539.408203
28916,15235.954102
28917,-26555.494141
28918,220818.953125
28919,-291096.187500
28920,206246.015625
28921,-82965.031250
28922,-241949.234375
28923,6617.076660
28924,-92744.765625
28925,-125946.906250
28926,-160878.468750
28927,-72907.875000
28928,13124.268555
28929,-21898.189453
28930,290402.906250
28931,-89135.320312
28932,256055.218750
28933,-55504.707031
28934,-61804.269531
28935,231428.468750
28936,-180962.687500
28937,71296.070312
28938,-321629.625000
28939,-216212.265625
28940,-212326.265625
28941,153020.546875
28942,-215927.125000
28943,18912.189453
28944,-102224.109375
28945,-252111.890625
28946,192085.328125
28947,105619.867188
28948,-170754.109375
28949,320628.250000
28950,182667.281250
28951,-149920.265625
28952,10290.733398
28953,280352.687500
28954,-195779.109375
28955,332004.093750
28956,-264747.406250
28957,302712.500000
28958,-30762.476562
28959,-17320.763672
28960,95064.289062
28961,314434.406250
28962,-243853.968750
28963,57880.449219
28964,223479.156250
28965,198761.937500
28966,262931.218750
28967,308311.531250
28968,349166.656250
28969,-17526.734375
28970,346374.218750
28971,219002.218750
28972,134411.859375
28973,-107142.554688
28974,291302.125000
28975,170820.578125
28976,-95681.335938
28977,-181829.640625
28978,-19363.751953
28979,350322.406250
28980,-257725.281250
28981,-51014.027344
28982,358814.531250
28983,240243.906250
28984,173454.000000
28985,265615.562500
28986,124575.789062
28987,-231260.234375
28988,126569.789062
28989,-213458.765625
28990,239581.390625
28991,-233813.953125
28992,313229.125000
28993,-37951.789062
28994,-213610.984375
28995,85646.789062
28996,-17469.501953
28997,-73597.375000
28998,232746.078125
28999,375488.906250
29000,-152949.718750
29001,-135966.734375
29002,-200495.906250
29003,-191374.515625
29004,207936.765625
29005,169315.546875
29006,177439.015625
29007,72661.257812
29008,72951.109375
29009,157108.203125
29010,-50437.304688
29011,154763.984375
29012,25676.554688
29013,-170261.656250
29014,-137302.875000
29015,290197.312500
29016,125649.132812
29017,-173265.656250
29018,-46918.914062
29019,311155.062500
29020,304253.187500
29021,-102186.625000
29022,28486.578125
29023,-90293.382812
29024,315626.750000
29025,119856.812500
29026,-140983.750000
29027,-55442.730469
29028,308108.750000
29029,-29216.146484
29030,115764.843750
29031,354508.531250
29032,199838.781250
29033,180360.390625
29034,-253079.546875
29035,-251753.500000
29036,-273655.250000
29037,-229782.984375
29038,-43217.859375
29039,225806.140625
29040,-69445.765625
29041,-137666.312500
29042,101074.953125
29043,-12989.738281
29044,14305.864258
29045,3342.239502
29046,129161.093750
29047,-231616.953125
29048,303799.562500
29049,-46920.890625
29050,212756.046875
29051,-284045.218750
29052,-156351.421875
29053,-69485.148438
29054,-294814.812500
29055,124232.054688
29056,164552.687500
29057,-271273.375000
29058,-152477.593750
29059,-43649.792969
29060,-271232.906250
29061,212198.734375
29062,-92994.390625
29063,-134266.031250
29064,-255763.953125
29065,-200786.890625
29066,-354221.562500
29067,285240.437500
29068,104311.718750
29069,-168759.765625
29070,-119722.203125
29071,181108.359375
29072,31479.859375
29073,-306682.468750
29074,142642.359375
29075,17383.689453
29076,58110.765625
29077,217970.125000
29078,-311281.718750
29079,128957.320312
29080,197614.906250
29081,18125.142578
29082,192120.578125
29083,55139.671875
29084,5584.191895
29085,219251.968750
29086,17487.912109
29087,-197803.359375
29088,247520.015625
29089,58210.183594
29090,-45040.625000
29091,137925.171875
29092,-257997.359375
29093,251253.296875
29094,-65447.273438
29095,202242.171875
29096,-226613.796875
29097,-87162.195312
29098,-41159.085938
29099,44790.125000
29100,-201289.953125
29101,-143764.984375
29102,-130567.171875
29103,-157959.328125
29104,-53664.816406
29105,104613.109375
29106,125485.507812
29107,105798.953125
29108,181391.484375
29109,-113236.304688
29110,19729.277344
29111,-134864.406250
29112,-378052.968750
29113,-261930.171875
29114,204018.562500
29115,-218267.218750
29116,-247053.171875
29117,93914.500000
29118,64560.582031
29119,-15660.029297
29120,-31973.105469
29121,72984.226562
29122,67929.148438
29123,167537.703125
29124,212366.406250
29125,-18940.855469
29126,194259.203125
29127,-311276.875000
29128,-67495.265625
29129,55835.242188
29130,136616.031250
29131,-79781.695312
29132,221126.984375
29133,-344133.781250
29134,152053.312500
29135,55922.121094
29136,213970.046875
29137,-134654.812500
29138,-252693.656250
29139,-258076.000000
29140,47837.179688
29141,49636.902344
29142,282566.031250
29143,-263500.968750
29144,9653.405273
29145,-236570.125000
29146,157636.593750
29147,269313.843750
29148,294661.968750
29149,-154085.796875
29150,-101991.625000
29151,27662.296875
29152,-321458.187500
29153,-320140.750000
29154,-320316.406250
29155,20592.031250
29156,-38425.414062
29157,249359.375000
29158,311729.906250
29159,208817.390625
29160,158009.781250
29161,38212.023438
29162,-75440.445312
29163,-205412.750000
29164,-222064.687500
29165,-17292.580078
29166,-64784.816406
29167,2941.287842
29168,346968.843750
29169,21677.123047
29170,283401.593750
29171,23237.617188
29172,275743.718750
29173,55332.414062
29174,-94401.023438
29175,139189.171875
29176,-209279.125000
29177,-271103.625000
29178,282738.125000
29179,-97651.546875
29180,-145769.500000
29181,32320.781250
29182,-156650.453125
29183,233512.359375
29184,15569.365234
29185,-264706.031250
29186,-93111.273438
29187,-63292.921875
29188,76591.828125
29189,225225.171875
29190,209512.390625
29191,12763.735352
29192,9148.324219
29193,-31523.242188
29194,16978.001953
29195,-160541.515625
29196,-200732.359375
29197,-74482.914062
29198,46132.949219
29199,-191365.343750
29200,152416.562500
29201,-59921.816406
29202,67664.179688
29203,384574.218750
29204,-187058.093750
29205,209789.609375
29206,-35124.453125
29207,-191402.250000
29208,341718.250000
29209,234022.671875
29210,-211598.140625
29211,-7231.894043
29212,257422.921875
29213,239049.937500
29214,-100089.140625
29215,-81029.257812
29216,-17602.091797
29217,105033.929688
29218,213434.703125
29219,-142943.906250
29220,7594.395996
29221,75315.992188
29222,126452.343750
29223,301226.843750
29224,43555.707031
29225,297160.656250
29226,135589.093750
29227,-101578.695312
29228,-15303.809570
29229,218643.390625
29230,309985.062500
29231,-63184.816406
29232,-217832.046875
29233,-5484.977051
29234,369108.687500
29235,-59608.101562
29236,-74001.734375
29237,-131968.328125
29238,-106253.945312
29239,-203383.281250
29240,92930.898438
29241,258894.906250
29242,210563.296875
29243,242214.953125
29244,-258080.109375
29245,-260584.625000
29246,-228469.343750
29247,51829.972656
29248,234297.234375
29249,354047.375000
29250,-222696.078125
29251,66960.187500
29252,213305.671875
29253,295318.500000
29254,19181.980469
29255,15609.541992
29256,-128423.695312
29257,-133550.281250
29258,-297804.968750
29259,195780.640625
29260,-259442.000000
29261,-11452.836914
29262,288875.937500
29263,-74115.609375
29264,-231679.546875
29265,262355.781250
29266,220978.609375
29267,153119.859375
29268,279879.531250
29269,58058.437500
29270,163951.031250
29271,210129.296875
29272,-170587.687500
29273,-178745.890625
29274,188852.640625
29275,72414.765625
29276,210992.734375
29277,154514.046875
29278,173553.281250
29279,25507.646484
29280,-163275.968750
29281,-233269.359375
29282,96222.718750
29283,-80374.484375
29284,226033.953125
29285,-180153.046875
29286,217111.250000
29287,-223679.156250
29288,132158.687500
29289,-155674.343750
29290,-172367.906250
29291,-140.353989
29292,152729.015625
29293,60602.679688
29294,-81403.062500
29295,-343403.937500
29296,-332810.062500
29297,-121501.492188
29298,-333042.218750
29299,217878.250000
29300,239708.671875
29301,209801.046875
29302,-367362.625000
29303,212898.812500
29304,26136.261719
29305,-55345.691406
29306,-1546.921753
29307,-79296.648438
29308,-61555.085938
29309,162811.250000
29310,222267.687500
29311,221931.078125
29312,177713.437500
29313,-58662.203125
29314,-251097.078125
29315,-248286.015625
29316,-100982.812500
29317,-122715.265625
29318,66932.945312
29319,-116393.148438
29320,-188897.750000
29321,-215327.093750
29322,-16361.269531
29323,235687.578125
29324,18283.734375
29325,249478.796875
29326,75831.179688
29327,7138.654297
29328,49674.312500
29329,-387598.781250
29330,-265213.156250
29331,-342160.093750
29332,160107.875000
29333,55704.089844
29334,104352.656250
29335,-68883.023438
29336,174264.937500
29337,-6123.203125
29338,270424.562500
29339,-136104.515625
29340,209640.531250
29341,75953.484375
29342,-12127.773438
29343,35624.332031
29344,-334502.625000
29345,157290.859375
29346,233652.250000
29347,228625.203125
29348,69616.429688
29349,12403.333984
29350,-117844.304688
29351,-352420.875000
29352,206560.843750
29353,187072.109375
29354,-57976.214844
29355,145948.578125
29356,-250845.265625
29357,36653.679688
29358,23531.726562
29359,177755.968750
29360,-203595.234375
29361,-121241.679688
29362,-218862.421875
29363,250842.031250
29364,32800.011719
29365,296597.593750
29366,-260002.578125
29367,-208762.359375
29368,44184.957031
29369,290113.531250
29370,-68982.953125
29371,285573.187500
29372,-95311.125000
29373,-154964.437500
29374,-171731.468750
29375,-206534.062500
29376,284832.312500
29377,-6167.906738
29378,74474.617188
29379,309097.562500
29380,-128543.812500
29381,97759.164062
29382,258939.562500
29383,-49531.742188
29384,231839.437500
29385,-123706.234375
29386,-234818.140625
29387,-71398.117188
29388,32449.378906
29389,-157078.484375
29390,-75030.789062
29391,325827.437500
29392,47029.304688
29393,63315.289062
29394,100260.914062
29395,133704.234375
29396,125933.195312
29397,-58023.378906
29398,271351.812500
29399,-150446.375000
29400,366560.531250
29401,134308.406250
29402,171925.078125
29403,-121994.531250
29404,212747.968750
29405,357391.812500
29406,-243795.171875
29407,118921.000000
29408,362512.437500
29409,-38620.933594
29410,44509.257812
29411,-76024.500000
29412,71600.289062
29413,287837.843750
29414,133728.875000
29415,26523.525391
29416,-207474.203125
29417,-61357.812500
29418,-183310.500000
29419,78009.851562
29420,-92169.109375
29421,382978.968750
29422,278782.187500
29423,246419.640625
29424,291823.687500
29425,-135943.796875
29426,-4473.574707
29427,372755.125000
29428,373716.218750
29429,294174.750000
29430,-195655.281250
29431,-167766.546875
29432,206938.250000
29433,-199077.609375
29434,-113857.632812
29435,303054.718750
29436,-9175.366211
29437,210266.312500
29438,88749.718750
29439,-1347.861328
29440,-99066.992188
29441,264010.343750
29442,-61263.941406
29443,2599.126709
29444,-208670.625000
29445,-251540.656250
29446,82248.632812
29447,91573.562500
29448,-227372.718750
29449,-148221.093750
29450,151735.968750
29451,129645.796875
29452,63170.898438
29453,110104.468750
29454,-52022.160156
29455,90834.679688
29456,347988.531250
29457,-12311.273438
29458,-231988.687500
29459,-216864.828125
29460,-240742.125000
29461,-275717.906250
29462,80208.500000
29463,-191031.187500
29464,319117.000000
29465,-85082.742188
29466,289923.500000
29467,282328.062500
29468,-201608.859375
29469,331242.781250
29470,211922.953125
29471,100491.281250
29472,-115344.882812
29473,152805.000000
29474,-71682.820312
29475,-153136.671875
29476,-167243.687500
29477,-22672.113281
29478,-250836.062500
29479,93226.921875
29480,129329.531250
29481,100858.132812
29482,-122539.265625
29483,-21601.347656
29484,244207.500000
29485,-195961.343750
29486,139963.421875
29487,-276389.312500
29488,-222018.359375
29489,197589.500000
29490,103735.984375
29491,145377.640625
29492,253385.890625
29493,256890.062500
29494,-46669.210938
29495,231559.953125
29496,-152959.171875
29497,177473.015625
29498,-299692.093750
29499,231166.062500
29500,-112195.632812
29501,48980.195312
29502,-124705.671875
29503,137527.296875
29504,-278688.500000
29505,-103404.203125
29506,-114369.773438
29507,-210781.812500
29508,44037.437500
29509,255325.140625
29510,-209028.671875
29511,-338514.531250
29512,-149341.250000
29513,225170.281250
29514,-217207.578125
29515,-108102.289062
29516,-98022.968750
29517,-47644.800781
29518,-211609.078125
29519,20910.876953
29520,-202362.609375
29521,-35099.597656
29522,61731.500000
29523,-314218.312500
29524,242106.187500
29525,-322750.562500
29526,-92011.281250
29527,-64730.996094
29528,257168.265625
29529,-28755.484375
29530,52104.367188
29531,254452.781250
29532,210376.156250
29533,-312430.750000
29534,-177917.984375
29535,168344.093750
29536,-182107.203125
29537,111876.335938
29538,19008.011719
29539,-128109.257812
29540,-24035.189453
29541,155914.187500
29542,-129325.031250
29543,101885.398438
29544,245551.000000
29545,105441.296875
29546,-340152.750000
29547,-202110.500000
29548,129745.242188
29549,55273.707031
29550,131242.437500
29551,211792.062500
29552,-28501.556641
29553,-280842.125000
29554,-311331.593750
29555,211859.984375
29556,-255275.843750
29557,22611.904297
29558,113160.820312
29559,20067.472656
29560,40534.472656
29561,-353318.562500
29562,-358264.562500
29563,91306.156250
29564,-300116.281250
29565,-122756.414062
29566,-210064.265625
29567,-90351.562500
29568,202437.687500
29569,-249072.968750
29570,194803.859375
29571,-274008.312500
29572,103598.000000
29573,213619.968750
29574,-15583.091797
29575,-303334.875000
29576,265303.250000
29577,-99567.304688
29578,258507.093750
29579,-84619.828125
29580,-324449.937500
29581,-88120.640625
29582,69226.359375
29583,-178622.406250
29584,158061.687500
29585,188381.078125
29586,-48581.757812
29587,-116187.101562
29588,-281701.718750
29589,-328576.437500
29590,-299243.562500
29591,-78556.804688
29592,-49279.835938
29593,-161866.125000
29594,-299411.468750
29595,-202137.328125
29596,219779.484375
29597,229489.609375
29598,-185714.625000
29599,2209.536621
29600,-100900.609375
29601,954.338623
29602,-105226.156250
29603,-23398.472656
29604,-95490.437500
29605,-56803.078125
29606,-282362.968750
29607,326026.125000
29608,-171634.296875
29609,58588.347656
29610,-8945.852539
29611,108992.585938
29612,222739.171875
29613,243207.578125
29614,88510.945312
29615,-18918.896484
29616,-147803.125000
29617,-224580.921875
29618,175291.187500
29619,-218875.375000
29620,106792.875000
29621,-63171.914062
29622,58145.703125
29623,17699.800781
29624,372729.218750
29625,163336.968750
29626,-223373.812500
29627,356711.781250
29628,-26474.160156
29629,-9627.224609
29630,206965.609375
29631,84946.875000
29632,195943.703125
29633,-249390.359375
29634,216024.281250
29635,202670.234375
29636,-198237.390625
29637,-169997.000000
29638,314379.843750
29639,230413.109375
29640,-180525.921875
29641,44083.808594
29642,207828.437500
29643,-116869.828125
29644,-189985.609375
29645,142960.781250
29646,366395.031250
29647,151031.734375
29648,180935.968750
29649,-178920.843750
29650,-17976.308594
29651,1988.909912
29652,-145130.453125
29653,-185020.218750
29654,293237.562500
29655,362234.875000
29656,68742.937500
29657,-81766.437500
29658,-261632.375000
29659,-188338.843750
29660,139033.250000
29661,55125.429688
29662,330352.187500
29663,137757.171875
29664,102773.585938
29665,182557.593750
29666,-8806.142578
29667,360086.593750
29668,-97892.523438
29669,39354.441406
29670,53448.570312
29671,-27968.001953
29672,140807.546875
29673,305088.312500
29674,-16831.429688
29675,-226242.734375
29676,122214.007812
29677,365126.156250
29678,93193.921875
29679,165715.890625
29680,-583.110413
29681,50266.121094
29682,16344.403320
29683,341353.875000
29684,262394.187500
29685,-11375.568359
29686,-137065.640625
29687,61132.140625
29688,110912.171875
29689,78345.609375
29690,-153415.781250
29691,-132636.187500
29692,292542.781250
29693,-272287.281250
29694,-111054.453125
29695,-155063.031250
29696,297609.843750
29697,239126.843750
29698,-282222.437500
29699,96061.531250
29700,41617.730469
29701,-205686.500000
29702,230982.750000
29703,-177261.171875
29704,-224467.218750
29705,-285590.656250
29706,82513.804688
29707,12582.908203
29708,-65498.980469
29709,56323.992188
29710,166995.718750
29711,238392.000000
29712,-149920.859375
29713,-85524.429688
29714,-22982.902344
29715,296154.093750
29716,-302198.250000
29717,206260.156250
29718,-86491.554688
29719,-106038.687500
29720,-11821.308594
29721,18321.431641
29722,47377.003906
29723,-52275.152344
29724,-291688.093750
29725,-23586.232422
29726,-360831.093750
29727,-72574.195312
29728,-137539.468750
29729,-139049.062500
29730,259392.609375
29731,83987.226562
29732,-247384.578125
29733,-4516.298828
29734,-134502.953125
29735,-240821.625000
29736,16079.420898
29737,112519.007812
29738,-352432.812500
29739,-119697.570312
29740,-314514.687500
29741,40133.828125
29742,-144943.171875
29743,253160.531250
29744,-29983.634766
29745,-139943.046875
29746,-76038.140625
29747,-262499.343750
29748,146145.843750
29749,-120116.296875
29750,-43955.082031
29751,-322490.093750
29752,181313.281250
29753,99177.398438
29754,-12074.089844
29755,-172725.171875
29756,-19200.595703
29757,139144.578125
29758,-16421.433594
29759,100411.789062
29760,174300.156250
29761,-6929.407715
29762,192007.406250
29763,1688.308716
29764,207658.281250
29765,-104739.656250
29766,-385341.343750
29767,74400.242188
29768,-136225.609375
29769,-280414.375000
29770,110810.718750
29771,-371996.656250
29772,125160.531250
29773,132954.203125
29774,51950.347656
29775,-226627.671875
29776,241502.000000
29777,-11292.779297
29778,214138.578125
29779,129446.750000
29780,-14620.748047
29781,52509.355469
29782,-188844.453125
29783,184491.765625
29784,159040.531250
29785,-323060.687500
29786,254967.390625
29787,238708.484375
29788,-290306.437500
29789,-137392.156250
29790,-327141.406250
29791,-262543.125000
29792,293398.187500
29793,-103613.843750
29794,-317658.718750
29795,-162795.312500
29796,244342.484375
29797,-306016.281250
29798,-226449.875000
29799,52776.121094
29800,-88197.351562
29801,-332958.781250
29802,-82611.390625
29803,-194135.968750
29804,-319304.250000
29805,-203445.750000
29806,-22354.289062
29807,-64533.027344
29808,194568.093750
29809,46711.621094
29810,167120.937500
29811,-43240.761719
29812,-157582.562500
29813,87605.703125
29814,249801.359375
29815,-151081.640625
29816,330925.687500
29817,-293288.437500
29818,-223318.234375
29819,223460.171875
29820,-248381.156250
29821,-277553.687500
29822,-292563.187500
29823,-194429.828125
29824,198759.484375
29825,-224519.406250
29826,-149298.187500
29827,-151935.406250
29828,303419.187500
29829,-121047.289062
29830,264218.312500
29831,-94238.523438
29832,-266753.343750
29833,92932.250000
29834,-238380.515625
29835,-76453.960938
29836,340460.718750
29837,73803.390625
29838,-208632.187500
29839,230912.125000
29840,292701.656250
29841,44642.261719
29842,88199.148438
29843,-28121.810547
29844,-37120.042969
29845,298195.093750
29846,358126.750000
29847,34481.175781
29848,107008.781250
29849,132133.718750
29850,373880.125000
29851,-218105.218750
29852,-38917.988281
29853,-51728.109375
29854,80621.257812
29855,271059.875000
29856,198778.453125
29857,153373.500000
29858,162411.843750
29859,-37998.480469
29860,-171530.828125
29861,-51358.078125
29862,14770.675781
29863,186586.765625
29864,-113196.179688
29865,108640.968750
29866,21479.246094
29867,-166329.703125
29868,-176072.875000
29869,389392.062500
29870,-9997.783203
29871,-199885.406250
29872,31248.320312
29873,364200.593750
29874,-73649.656250
29875,-67055.921875
29876,312454.343750
29877,29118.548828
29878,233747.468750
29879,-186110.312500
29880,-125680.203125
29881,-67491.000000
29882,309298.281250
29883,-75257.171875
29884,-116487.953125
29885,-191331.812500
29886,-178126.906250
29887,139001.375000
29888,297291.031250
29889,-66868.328125
29890,-220362.546875
29891,-193816.281250
29892,-70526.632812
29893,-242345.953125
29894,288016.812500
29895,-182445.781250
29896,-45544.136719
29897,-140643.953125
29898,103382.757812
29899,-260940.906250
29900,152261.593750
29901,-133884.734375
29902,113367.789062
29903,137117.734375
29904,-79650.140625
29905,-249943.859375
29906,19134.095703
29907,-21403.474609
29908,-120670.781250
29909,292557.968750
29910,327719.906250
29911,-61275.378906
29912,-248475.875000
29913,-237415.921875
29914,158721.718750
29915,67139.750000
29916,77366.273438
29917,248869.968750
29918,307732.906250
29919,93088.695312
29920,194506.515625
29921,-304099.437500
29922,192368.906250
29923,20457.039062
29924,115806.187500
29925,170065.890625
29926,81043.835938
29927,63616.246094
29928,-76247.812500
29929,-139987.296875
29930,-199737.796875
29931,218623.906250
29932,-210289.953125
29933,-35421.054688
29934,74355.718750
29935,-202243.953125
29936,177324.671875
29937,-41036.003906
29938,-258922.843750
29939,-40276.406250
29940,-5879.810547
29941,-140111.125000
29942,153591.609375
29943,221933.343750
29944,212182.296875
29945,-11571.052734
29946,219556.078125
29947,-33089.179688
29948,162054.234375
29949,-42608.425781
29950,-21321.785156
29951,-145136.500000
29952,-34135.308594
29953,-273458.187500
29954,-24912.085938
29955,-355421.781250
29956,248828.015625
29957,-199838.359375
29958,59413.687500
29959,-75135.664062
29960,93754.656250
29961,-350026.468750
29962,-108189.437500
29963,221228.750000
29964,147898.984375
29965,-145938.375000
29966,135228.046875
29967,-320748.187500
29968,51169.410156
29969,-202360.656250
29970,126439.757812
29971,54677.027344
29972,-294740.750000
29973,-225063.203125
29974,199208.875000
29975,142401.531250
29976,90682.656250
29977,-23223.160156
29978,-202542.578125
29979,-273933.218750
29980,77852.500000
29981,-94634.937500
29982,234388.343750
29983,140400.687500
29984,-5364.009277
29985,-29142.023438
29986,-14277.779297
29987,-5740.019531
29988,-139874.046875
29989,185028.640625
29990,-113124.867188
29991,17188.193359
29992,-209481.593750
29993,-243828.750000
29994,166488.968750
29995,-333256.000000
29996,-315786.625000
29997,-313777.468750
29998,188030.953125
29999,-364509.500000
30000,-244221.281250
30001,-314209.843750
30002,-112389.828125
30003,80181.718750
30004,-340455.531250
30005,105055.382812
30006,-38635.191406
30007,141404.781250
30008,-169479.000000
30009,61554.929688
30010,-193979.828125
30011,-267117.062500
30012,63088.476562
30013,53176.843750
30014,132900.468750
30015,-28071.736328
30016,312549.312500
30017,10067.868164
30018,61131.058594
30019,55377.644531
30020,72874.703125
30021,-121337.281250
30022,177956.328125
30023,-63946.968750
30024,-74893.851562
30025,308923.312500
30026,40276.843750
30027,65595.484375
30028,-242831.531250
30029,-121881.203125
30030,-228859.109375
30031,-172535.828125
30032,-222991.468750
30033,333088.093750
30034,-13777.708008
30035,157410.859375
30036,148363.812500
30037,-146387.812500
30038,-147913.921875
30039,278212.156250
30040,166042.796875
30041,209690.875000
30042,125433.679688
30043,1182.283447
30044,-19884.796875
30045,-21735.482422
30046,345517.718750
30047,-11706.898438
30048,-86492.312500
30049,366306.531250
30050,337595.250000
30051,-238226.687500
30052,327850.093750
30053,344063.062500
30054,-140560.328125
30055,219744.781250
30056,-265229.125000
30057,-208668.578125
30058,-119697.070312
30059,-35264.242188
30060,52710.945312
30061,-153407.687500
30062,29172.478516
30063,67004.906250
30064,263397.281250
30065,127394.140625
30066,380408.250000
30067,40969.160156
30068,-208760.281250
30069,332383.781250
30070,-35983.707031
30071,272942.937500
30072,163655.218750
30073,35063.785156
30074,311749.250000
30075,215072.437500
30076,9712.000000
30077,255320.562500
30078,-124826.296875
30079,-174389.437500
30080,94126.976562
30081,-63742.269531
30082,-59806.875000
30083,17833.453125
30084,-250920.984375
30085,100675.437500
30086,168799.687500
30087,-221611.968750
30088,107541.960938
30089,276447.437500
30090,383513.062500
30091,177918.453125
30092,-51395.425781
30093,-4452.708984
30094,-174521.484375
30095,-165751.812500
30096,375566.218750
30097,-231844.828125
30098,51407.511719
30099,-159979.812500
30100,178911.890625
30101,-92918.914062
30102,52240.257812
30103,194351.218750
30104,-86541.453125
30105,159685.953125
30106,257104.218750
30107,-247005.296875
30108,31882.912109
30109,-177958.125000
30110,63987.027344
30111,138386.312500
30112,-130339.445312
30113,-87178.039062
30114,336076.781250
30115,135665.406250
30116,-205872.687500
30117,-11667.865234
30118,73255.304688
30119,-155527.468750
30120,322484.218750
30121,288547.937500
30122,1739.210938
30123,-46746.542969
30124,-167562.687500
30125,-206805.093750
30126,-305460.031250
30127,288680.656250
30128,322143.000000
30129,314638.468750
30130,326276.656250
30131,28516.265625
30132,-3727.940918
30133,-73978.304688
30134,263498.218750
30135,-172336.656250
30136,-144191.531250
30137,270414.781250
30138,231212.531250
30139,-336400.031250
30140,294557.343750
30141,-36385.769531
30142,-1314.288208
30143,-22938.076172
30144,-53237.167969
30145,-89909.429688
30146,87569.015625
30147,-219795.609375
30148,296229.343750
30149,-88544.703125
30150,225877.156250
30151,59129.585938
30152,31799.556641
30153,13294.814453
30154,156354.734375
30155,194050.640625
30156,-190650.687500
30157,-285881.593750
30158,-118453.765625
30159,-309586.187500
30160,-20373.730469
30161,-77498.679688
30162,263132.093750
30163,123363.289062
30164,248694.625000
30165,137165.000000
30166,-212248.109375
30167,-40280.328125
30168,141982.062500
30169,-256002.656250
30170,195713.687500
30171,55886.664062
30172,88664.742188
30173,-294888.593750
30174,-232458.828125
30175,50207.613281
30176,72673.242188
30177,-110029.726562
30178,61972.105469
30179,-364408.875000
30180,139858.609375
30181,112708.984375
30182,-345879.625000
30183,-263688.187500
30184,-129640.679688
30185,-19112.824219
30186,331.397369
30187,184479.453125
30188,-347136.093750
30189,-81257.601562
30190,-343370.562500
30191,-116496.125000
30192,251159.562500
30193,-315635.937500
30194,-92953.523438
30195,-19213.582031
30196,-349720.656250
30197,-30720.017578
30198,90912.250000
30199,-253211.234375
30200,-65607.507812
30201,246908.609375
30202,-216995.609375
30203,28135.882812
30204,-319690.156250
30205,-328343.781250
30206,-228746.812500
30207,91917.898438
30208,-364733.531250
30209,116267.789062
30210,121650.367188
30211,18404.871094
30212,-169899.750000
30213,-170361.390625
30214,-360187.437500
30215,-176499.281250
30216,132665.734375
30217,-288013.937500
30218,-362840.250000
30219,160142.359375
30220,107500.296875
30221,210722.578125
30222,-105846.695312
30223,-234581.187500
30224,-307917.718750
30225,-309769.937500
30226,250982.875000
30227,-260672.921875
30228,-178763.031250
30229,-222436.812500
30230,-331222.125000
30231,-56814.933594
30232,-7052.841797
30233,-190761.046875
30234,222679.390625
30235,292940.843750
30236,269619.687500
30237,146217.312500
30238,41810.570312
30239,93887.523438
30240,294959.375000
30241,-175234.828125
30242,-239341.843750
30243,239295.343750
30244,150544.390625
30245,-104337.453125
30246,-188937.875000
30247,221931.921875
30248,84657.109375
30249,322190.562500
30250,107983.359375
30251,-21565.533203
30252,221717.484375
30253,28525.861328
30254,-201542.625000
30255,-202736.265625
30256,-235971.140625
30257,303984.812500
30258,-41195.808594
30259,-176381.312500
30260,68135.625000
30261,222799.390625
30262,-76911.054688
30263,266326.281250
30264,57514.156250
30265,24410.681641
30266,-246488.250000
30267,-124047.023438
30268,80910.554688
30269,-272190.343750
30270,263854.875000
30271,353309.937500
30272,64931.894531
30273,-120706.367188
30274,94058.906250
30275,-106689.656250
30276,212797.718750
30277,143105.406250
30278,81490.914062
30279,-163782.218750
30280,-57149.078125
30281,-40996.652344
30282,146638.781250
30283,-180909.906250
30284,20699.851562
30285,-242544.359375
30286,168573.656250
30287,107933.820312
30288,288905.187500
30289,249125.671875
30290,-31047.773438
30291,334014.906250
30292,-17026.863281
30293,307377.062500
30294,-53511.984375
30295,127554.507812
30296,186932.718750
30297,178721.500000
30298,224377.984375
30299,99322.343750
30300,282872.750000
30301,-42957.796875
