Performance(MegaMultiply-Sums per Second)1825.837781Index,Sum
15291,10573.849609
15292,-280020.500000
15293,-301124.312500
15294,-414940.281250
15295,-133013.000000
15296,-316890.812500
15297,-161118.015625
15298,-312852.437500
15299,-369932.437500
15300,-129029.359375
15301,167269.406250
15302,284630.625000
15303,-77166.781250
15304,-551532.000000
15305,-648132.250000
15306,77990.593750
15307,-122718.843750
15308,214041.859375
15309,269666.562500
15310,116779.875000
15311,-442839.750000
15312,-447017.843750
15313,-66660.750000
15314,-581647.187500
15315,-22479.390625
15316,-77274.476562
15317,-607503.500000
15318,301659.281250
15319,-185989.765625
15320,215845.484375
15321,-26125.210938
15322,343929.812500
15323,220602.765625
15324,8363.763672
15325,203795.187500
15326,-123126.625000
15327,-64005.593750
15328,-70759.750000
15329,130999.375000
15330,82330.539062
15331,255181.812500
15332,83422.367188
15333,-163674.062500
15334,-344384.218750
15335,360562.968750
15336,57727.964844
15337,-485557.781250
15338,-393397.781250
15339,22029.484375
15340,-378891.937500
15341,-601606.375000
15342,-398959.031250
15343,-277064.968750
15344,176976.453125
15345,104306.992188
15346,346682.781250
15347,251689.984375
15348,-63494.332031
15349,313962.937500
15350,134614.609375
15351,490203.218750
15352,69924.195312
15353,469502.187500
15354,-433316.437500
15355,-29021.937500
15356,-394290.937500
15357,-517740.375000
15358,-494853.500000
15359,57582.414062
15360,427409.562500
15361,-2374.140625
15362,264838.500000
15363,247859.031250
15364,-232242.890625
15365,54424.421875
15366,-274088.125000
15367,-390701.062500
15368,-504281.437500
15369,-66143.906250
15370,639770.687500
15371,-135989.859375
15372,61523.753906
15373,613946.375000
15374,-67580.929688
15375,539689.437500
15376,310487.062500
15377,-273479.375000
15378,23222.410156
15379,290892.687500
15380,66152.078125
15381,88928.375000
15382,-228410.312500
15383,182438.531250
15384,234533.984375
15385,-5881.300781
15386,163915.250000
15387,20320.470703
15388,-137447.078125
15389,91915.921875
15390,-11182.188477
15391,-41592.195312
15392,165538.671875
15393,310405.156250
15394,-49649.289062
15395,228424.484375
15396,69987.625000
15397,-85453.625000
15398,-180758.718750
15399,520851.187500
15400,-149585.078125
15401,-4490.171875
15402,120111.218750
15403,501535.375000
15404,607166.250000
15405,257229.859375
15406,277453.343750
15407,106220.046875
15408,-109807.312500
15409,-56892.359375
15410,-162021.265625
15411,-266734.812500
15412,-117582.929688
15413,-517605.031250
15414,-471964.937500
15415,61531.257812
15416,-172483.453125
15417,254553.156250
15418,59949.886719
15419,-127922.156250
15420,130147.156250
15421,629416.750000
15422,170872.265625
15423,9658.345703
15424,71406.070312
15425,-88314.929688
15426,244272.531250
15427,224205.328125
15428,253869.750000
15429,509585.375000
15430,-37450.148438
15431,29389.363281
15432,-63409.968750
15433,359707.937500
15434,283320.437500
15435,-215476.578125
15436,309490.531250
15437,-101423.609375
15438,-169156.093750
15439,-210755.515625
15440,219985.203125
15441,-15648.484375
15442,536941.812500
15443,-388302.375000
15444,220205.687500
15445,-83632.156250
15446,409410.062500
15447,107911.617188
15448,-21890.330078
15449,287907.437500
15450,-115150.148438
15451,-285467.531250
15452,509058.125000
15453,436768.250000
15454,227478.406250
15455,6787.827148
15456,-152262.328125
15457,363103.250000
15458,254678.359375
15459,210556.609375
15460,210439.437500
15461,-302426.937500
15462,216291.578125
15463,-260173.859375
15464,-57296.050781
15465,-192797.875000
15466,101004.085938
15467,-435359.093750
15468,-400957.562500
15469,-119631.968750
15470,-193883.062500
15471,365176.000000
15472,-8462.733398
15473,-251673.281250
15474,-347361.031250
15475,222105.015625
15476,112689.242188
15477,276032.906250
15478,190660.890625
15479,222357.890625
15480,-88333.312500
15481,-155982.093750
15482,-376249.156250
15483,-257165.562500
15484,-197684.390625
15485,-459104.250000
15486,-230758.671875
15487,-255442.234375
15488,-180481.875000
15489,-60569.468750
15490,-173861.796875
15491,274253.375000
15492,-89587.328125
15493,-50420.671875
15494,-26564.308594
15495,-48454.554688
15496,-573960.187500
15497,-248585.203125
15498,-77662.984375
15499,-263749.468750
15500,-427999.406250
15501,-98004.125000
15502,107688.554688
15503,54290.695312
15504,-68750.867188
15505,-129574.664062
15506,-8641.413086
15507,46172.765625
15508,-214875.250000
15509,68044.093750
15510,-61470.824219
15511,-230408.234375
15512,129664.578125
15513,41948.359375
15514,-74498.890625
15515,183853.078125
15516,-565929.000000
15517,-97814.304688
15518,346244.812500
15519,363651.750000
15520,-284625.968750
15521,-422861.812500
15522,-529931.500000
15523,-206672.859375
15524,-30731.535156
15525,-185067.500000
15526,-20731.099609
15527,314850.156250
15528,-134275.031250
15529,-368286.687500
15530,47093.242188
15531,190918.031250
15532,41689.687500
15533,-361254.062500
15534,-639586.812500
15535,-398711.062500
15536,36341.828125
15537,237972.453125
15538,-301746.250000
15539,119725.242188
15540,197712.171875
15541,126942.421875
15542,66956.429688
15543,15003.491211
15544,-134092.718750
15545,-43046.140625
15546,134160.453125
15547,-31498.382812
15548,189032.937500
15549,-424898.812500
15550,203355.625000
15551,338549.312500
15552,-104598.609375
15553,-478290.968750
15554,285135.062500
15555,-508986.062500
15556,316469.218750
15557,442566.531250
15558,-354575.531250
15559,-211066.750000
15560,178313.515625
15561,193263.968750
15562,156137.953125
15563,-503439.500000
15564,95394.726562
15565,35525.390625
15566,58076.535156
15567,-222047.343750
15568,342528.500000
15569,123420.312500
15570,234159.234375
15571,-544451.750000
15572,-365406.437500
15573,-40740.585938
15574,256820.250000
15575,261528.109375
15576,272280.812500
15577,-8586.500000
15578,196762.250000
15579,-114154.539062
15580,148856.093750
15581,-169087.984375
15582,-447810.562500
15583,-569622.062500
15584,184.224854
15585,-24063.203125
15586,-578283.187500
15587,6260.104004
15588,178540.765625
15589,-353493.968750
15590,-357597.187500
15591,-52755.519531
15592,-204188.546875
15593,116328.125000
15594,-204817.375000
15595,64630.113281
15596,133996.890625
15597,112798.539062
15598,59559.222656
15599,26207.417969
15600,152314.093750
15601,43840.039062
15602,-284556.031250
15603,335452.781250
15604,246341.437500
15605,-368175.875000
15606,204014.234375
15607,365980.250000
15608,460567.468750
15609,483386.156250
15610,-7134.745117
15611,99443.648438
15612,2396.807129
15613,-64945.117188
15614,-151419.390625
15615,-12549.023438
15616,-353133.218750
15617,436391.812500
15618,-76490.875000
15619,20265.718750
15620,113552.601562
15621,476328.843750
15622,-68967.429688
15623,-334343.718750
15624,-488255.906250
15625,113882.445312
15626,-88934.343750
15627,436704.593750
15628,-168889.484375
15629,95300.414062
15630,-121524.343750
15631,-321073.968750
15632,50928.992188
15633,-171027.390625
15634,198867.718750
15635,429744.437500
15636,265568.343750
15637,-77192.132812
15638,213899.359375
15639,259349.265625
15640,230604.515625
15641,-189402.109375
15642,130143.875000
15643,75571.343750
15644,-202421.078125
15645,-152042.578125
15646,615013.875000
15647,441059.093750
15648,-207408.421875
15649,486715.062500
15650,230131.578125
15651,131835.093750
15652,626049.187500
15653,98900.328125
15654,573600.062500
15655,510272.750000
15656,115264.078125
15657,-480056.312500
15658,82472.312500
15659,-254338.953125
15660,248223.828125
15661,259181.328125
15662,6539.233887
15663,201362.781250
15664,48448.039062
15665,5446.281250
15666,-203343.640625
15667,77014.656250
15668,-44743.324219
15669,305754.750000
15670,4457.397461
15671,-158195.375000
15672,-589970.250000
15673,322756.343750
15674,-92572.914062
15675,12809.686523
15676,288138.437500
15677,190638.218750
15678,81027.312500
15679,-82608.796875
15680,135828.968750
15681,321301.937500
15682,-509254.656250
15683,-242303.812500
15684,-284713.187500
15685,-369576.500000
15686,-391629.468750
15687,133876.328125
15688,-186843.406250
15689,-228526.421875
15690,-46736.113281
15691,-117067.765625
15692,-155536.468750
15693,294436.437500
15694,-305944.812500
15695,-276157.625000
15696,166876.343750
15697,-96676.109375
15698,-14992.428711
15699,-301016.875000
15700,-424211.156250
15701,-377433.875000
15702,-31871.873047
15703,416251.625000
15704,-151263.562500
15705,-170269.562500
15706,-3595.966309
15707,141207.562500
15708,271432.781250
15709,337794.281250
15710,-177150.796875
15711,192235.390625
15712,-286261.875000
15713,232593.703125
15714,163085.656250
15715,256399.625000
15716,-52669.507812
15717,274432.937500
15718,-221193.843750
15719,-482429.343750
15720,153312.265625
15721,292000.687500
15722,-103850.859375
15723,-596428.062500
15724,-257737.031250
15725,-96993.546875
15726,-463453.468750
15727,375113.875000
15728,444095.625000
15729,59539.242188
15730,-362152.656250
15731,282504.906250
15732,67540.906250
15733,66650.703125
15734,-120338.804688
15735,-7071.491211
15736,-538594.125000
15737,78432.265625
15738,-304909.000000
15739,20145.035156
15740,-127016.648438
15741,325462.531250
15742,68953.937500
15743,-233355.218750
15744,-456147.468750
15745,-182120.312500
15746,-535529.500000
15747,-277313.656250
15748,-45305.816406
15749,-99992.984375
15750,-139682.437500
15751,280984.375000
15752,-17612.177734
15753,-114658.968750
15754,-475215.375000
15755,192003.453125
15756,-274237.312500
15757,92411.953125
15758,102253.250000
15759,309796.843750
15760,243806.703125
15761,-225554.125000
15762,199056.765625
15763,277358.312500
15764,396707.781250
15765,-173699.562500
15766,110944.148438
15767,-140693.500000
15768,61265.671875
15769,170727.265625
15770,310545.656250
15771,-142909.812500
15772,-157402.671875
15773,-535503.250000
15774,-256259.250000
15775,-245972.234375
15776,-9173.786133
15777,-37528.203125
15778,499018.125000
15779,157881.671875
15780,355815.062500
15781,-340962.281250
15782,512041.843750
15783,48026.351562
15784,153376.593750
15785,-105092.000000
15786,-177409.562500
15787,106619.031250
15788,199966.015625
15789,-195582.984375
15790,559863.875000
15791,-377220.843750
15792,234564.421875
15793,240197.250000
15794,-192469.937500
15795,-3749.372314
15796,156800.218750
15797,-319948.375000
15798,-263504.281250
15799,-75748.976562
15800,161720.078125
15801,-183664.343750
15802,-161692.968750
15803,-186268.656250
15804,-428090.250000
15805,316214.375000
15806,-344693.875000
15807,-110231.531250
15808,14258.987305
15809,228923.343750
15810,368317.968750
15811,233843.531250
15812,332326.593750
15813,-45609.218750
15814,-202709.968750
15815,-288154.843750
15816,-533480.812500
15817,393081.718750
15818,338104.156250
15819,288906.843750
15820,213738.218750
15821,6781.578125
15822,127661.078125
15823,335407.812500
15824,369278.343750
15825,16741.468750
15826,-134812.609375
15827,412274.062500
15828,164971.687500
15829,368471.500000
15830,336340.625000
15831,66827.093750
15832,201868.890625
15833,-1406.687500
15834,120362.265625
15835,27390.042969
15836,443718.250000
15837,253136.062500
15838,-10038.962891
15839,-83895.718750
15840,-88956.250000
15841,122107.351562
15842,140501.515625
15843,-96485.156250
15844,-215085.109375
15845,-78465.218750
15846,-301867.562500
15847,142594.906250
15848,20226.597656
15849,38702.406250
15850,61284.871094
15851,-100061.789062
15852,127464.484375
15853,300968.312500
15854,598974.187500
15855,-86219.500000
15856,-46856.003906
15857,233473.984375
15858,460816.125000
15859,-131665.312500
15860,10583.993164
15861,42731.625000
15862,-333764.718750
15863,193790.500000
15864,-14907.486328
15865,424661.937500
15866,474647.375000
15867,-16073.760742
15868,-135975.031250
15869,-165056.312500
15870,222801.281250
15871,200314.656250
15872,-39325.765625
15873,-154367.718750
15874,-398654.500000
15875,-135525.000000
15876,-83928.031250
15877,11121.046875
15878,198409.421875
15879,299972.593750
15880,-23805.201172
15881,206738.140625
15882,-124488.820312
15883,102494.609375
15884,362283.937500
15885,-347421.656250
15886,-123380.601562
15887,-270650.250000
15888,-390020.750000
15889,167962.531250
15890,-257449.953125
15891,404.184814
15892,-67498.789062
15893,-477541.312500
15894,31037.197266
15895,-391713.500000
15896,12515.075195
15897,177322.921875
15898,-499978.625000
15899,-103086.609375
15900,532591.687500
15901,368356.406250
15902,-30261.718750
15903,-86430.671875
15904,-104079.250000
15905,292684.218750
15906,-122796.343750
15907,-524564.625000
15908,11777.367188
15909,53421.203125
15910,50275.210938
15911,-218798.562500
15912,-464002.812500
15913,-331582.750000
15914,88618.398438
15915,112278.906250
15916,38344.597656
15917,-260907.031250
15918,-176865.593750
15919,-56290.648438
15920,50082.132812
15921,365187.750000
15922,-171395.687500
15923,561862.125000
15924,-449996.437500
15925,-377441.750000
15926,-75822.640625
15927,244360.421875
15928,151475.968750
15929,-273979.125000
15930,515300.250000
15931,-17457.148438
15932,-29557.013672
15933,-85374.000000
15934,-541322.625000
15935,-495058.031250
15936,52744.398438
15937,431425.500000
15938,144340.578125
15939,108109.906250
15940,19954.085938
15941,-77584.312500
15942,36766.710938
15943,263244.250000
15944,224980.421875
15945,-138741.250000
15946,-228211.390625
15947,490642.593750
15948,-399792.750000
15949,236114.562500
15950,-269226.843750
15951,-613975.875000
15952,21013.052734
15953,-476704.406250
15954,-430100.656250
15955,-9234.380859
15956,455612.437500
15957,-132495.453125
15958,-320781.906250
15959,-516736.312500
15960,276235.031250
15961,85417.835938
15962,235752.437500
15963,-197166.203125
15964,263391.343750
15965,-192139.015625
15966,240005.578125
15967,-528266.312500
15968,158466.796875
15969,-152634.890625
15970,245894.359375
15971,-123265.718750
15972,-81832.867188
15973,118113.046875
15974,204879.625000
15975,33805.804688
15976,269336.218750
15977,207498.671875
15978,-158861.234375
15979,-191689.765625
15980,-500147.968750
15981,-477635.187500
15982,123543.734375
15983,125986.257812
15984,174212.593750
15985,118206.195312
15986,-202602.687500
15987,-68025.539062
15988,289223.906250
15989,-206380.156250
15990,-244883.484375
15991,-132377.281250
15992,267316.968750
15993,-232278.484375
15994,-62576.683594
15995,229617.609375
15996,206343.062500
15997,30789.726562
15998,-82990.484375
15999,208607.859375
16000,-127485.851562
16001,-540550.125000
16002,-45338.578125
16003,87016.554688
16004,-384401.156250
16005,434423.281250
16006,-67742.500000
16007,14373.029297
16008,-185381.359375
16009,88219.421875
16010,-30469.232422
16011,-113878.218750
16012,133920.171875
16013,501337.250000
16014,249366.640625
16015,-329595.437500
16016,498396.218750
16017,82042.000000
16018,-83187.476562
16019,60355.082031
16020,-28019.900391
16021,131610.796875
16022,-207922.640625
16023,8981.312500
16024,-97984.296875
16025,-294338.375000
16026,-452442.062500
16027,79882.179688
16028,-184419.968750
16029,-115638.937500
16030,601134.937500
16031,-472481.437500
16032,-505792.343750
16033,75636.257812
16034,342745.687500
16035,66983.289062
16036,277139.062500
16037,3146.703125
16038,-124115.093750
16039,449697.875000
16040,-345730.281250
16041,200607.984375
16042,-308727.468750
16043,-129980.023438
16044,-111328.460938
16045,175183.125000
16046,-107272.507812
16047,-14039.348633
16048,300206.093750
16049,-69913.687500
16050,22159.205078
16051,37585.242188
16052,302133.375000
16053,353874.843750
